clinic_id,month,total_visits,available_doctors,available_nurses,available_beds,power_availability_days,rainfall_mm,avg_temperature_c,source
NGA-009315,2023-03,47,0,4,7,21,42.3,29.7,synthetic_ng_v1
NGA-009315,2023-04,48,0,4,7,18,76.1,29.5,synthetic_ng_v1
NGA-009315,2023-05,54,0,4,7,26,35.2,31.1,synthetic_ng_v1
NGA-009315,2023-06,48,0,4,7,20,52.7,30.7,synthetic_ng_v1
NGA-009315,2023-07,52,0,4,7,28,44.5,27.6,synthetic_ng_v1
NGA-009315,2023-08,37,0,4,7,27,101.3,30.1,synthetic_ng_v1
NGA-009315,2023-09,45,0,4,7,26,97.9,30.4,synthetic_ng_v1
NGA-009315,2023-10,43,0,4,7,21,21.2,27.0,synthetic_ng_v1
NGA-009315,2023-11,37,0,4,7,20,46.4,27.3,synthetic_ng_v1
NGA-009315,2023-12,36,0,4,7,18,30.6,27.3,synthetic_ng_v1
NGA-009315,2024-01,48,0,4,7,23,37.3,27.6,synthetic_ng_v1
NGA-009315,2024-02,46,0,4,7,28,16.5,29.6,synthetic_ng_v1
NGA-009315,2024-03,56,0,4,7,22,27.4,32.3,synthetic_ng_v1
NGA-009315,2024-04,53,0,4,7,25,42.4,29.3,synthetic_ng_v1
NGA-009315,2024-05,50,0,4,7,24,51.3,28.9,synthetic_ng_v1
NGA-009315,2024-06,54,0,4,7,28,93.1,27.9,synthetic_ng_v1
NGA-009315,2024-07,53,0,4,7,30,32.5,32.4,synthetic_ng_v1
NGA-009315,2024-08,36,0,4,7,17,114.8,30.2,synthetic_ng_v1
NGA-009315,2024-09,43,0,4,7,20,79.7,28.8,synthetic_ng_v1
NGA-009315,2024-10,48,0,4,7,22,45.2,27.1,synthetic_ng_v1
NGA-009315,2024-11,44,0,4,7,22,19.9,31.7,synthetic_ng_v1
NGA-009315,2024-12,34,0,4,7,27,52.5,31.5,synthetic_ng_v1
NGA-022957,2020-01,55,1,3,11,25,52.7,28.3,synthetic_ng_v1
NGA-022957,2020-02,54,1,3,11,20,43.3,30.7,synthetic_ng_v1
NGA-022957,2020-03,63,1,3,11,28,49.1,30.4,synthetic_ng_v1
NGA-022957,2020-04,66,1,3,11,22,14.9,31.9,synthetic_ng_v1
NGA-022957,2020-05,62,1,3,11,20,26.3,33.3,synthetic_ng_v1
NGA-022957,2020-06,73,1,3,11,25,75.2,27.8,synthetic_ng_v1
NGA-022957,2020-07,61,1,3,11,13,57.3,30.8,synthetic_ng_v1
NGA-022957,2020-08,56,1,3,11,28,62.6,28.4,synthetic_ng_v1
NGA-022957,2020-09,49,1,3,11,16,66.7,29.2,synthetic_ng_v1
NGA-022957,2020-10,48,1,3,11,20,50.4,25.8,synthetic_ng_v1
NGA-022957,2020-11,58,1,3,11,21,62.2,31.5,synthetic_ng_v1
NGA-022957,2020-12,56,1,3,11,18,24.9,32.0,synthetic_ng_v1
NGA-022957,2021-01,55,1,3,11,23,29.9,27.9,synthetic_ng_v1
NGA-022957,2021-02,64,1,3,11,21,28.6,31.1,synthetic_ng_v1
NGA-022957,2021-03,64,1,3,11,22,42.6,29.9,synthetic_ng_v1
NGA-022957,2021-04,69,1,3,11,27,44.3,34.1,synthetic_ng_v1
NGA-022957,2021-05,67,1,3,11,25,82.3,31.0,synthetic_ng_v1
NGA-022957,2021-06,68,1,3,11,21,41.7,29.1,synthetic_ng_v1
NGA-022957,2021-07,65,1,3,11,28,66.8,30.3,synthetic_ng_v1
NGA-022957,2021-08,61,1,3,11,28,67.1,28.7,synthetic_ng_v1
NGA-022957,2021-09,58,1,3,11,24,23.8,29.4,synthetic_ng_v1
NGA-022957,2021-10,51,1,3,11,26,49.7,30.6,synthetic_ng_v1
NGA-022957,2021-11,51,1,3,11,24,25.9,29.5,synthetic_ng_v1
NGA-022957,2021-12,49,1,3,11,24,7.7,29.2,synthetic_ng_v1
NGA-022957,2022-01,45,1,3,11,19,32.3,31.0,synthetic_ng_v1
NGA-022957,2022-02,65,1,3,11,30,30.8,31.5,synthetic_ng_v1
NGA-022957,2022-03,64,1,3,11,25,14.0,29.5,synthetic_ng_v1
NGA-022957,2022-04,67,1,3,11,24,44.1,28.2,synthetic_ng_v1
NGA-022957,2022-05,50,1,3,11,22,48.4,28.4,synthetic_ng_v1
NGA-022957,2022-06,65,1,3,11,19,53.4,29.0,synthetic_ng_v1
NGA-022957,2022-07,56,1,3,11,24,70.3,25.5,synthetic_ng_v1
NGA-022957,2022-08,56,1,3,11,24,86.6,27.4,synthetic_ng_v1
NGA-022957,2022-09,47,1,3,11,22,81.1,30.2,synthetic_ng_v1
NGA-022957,2022-10,47,1,3,11,23,13.8,28.8,synthetic_ng_v1
NGA-022957,2022-11,50,1,3,11,20,45.4,29.4,synthetic_ng_v1
NGA-022957,2022-12,47,1,3,11,30,39.4,30.6,synthetic_ng_v1
NGA-022957,2023-01,51,1,3,11,23,34.9,30.9,synthetic_ng_v1
NGA-022957,2023-02,52,1,3,11,19,12.8,29.0,synthetic_ng_v1
NGA-022957,2023-03,67,1,3,11,26,24.1,27.9,synthetic_ng_v1
NGA-022957,2023-04,62,1,3,11,16,22.4,29.5,synthetic_ng_v1
NGA-022957,2023-05,69,1,3,11,21,42.0,31.6,synthetic_ng_v1
NGA-022957,2023-06,73,1,3,11,26,26.5,27.5,synthetic_ng_v1
NGA-022957,2023-07,51,1,3,11,15,86.8,29.9,synthetic_ng_v1
NGA-022957,2023-08,58,1,3,11,19,75.9,29.3,synthetic_ng_v1
NGA-022957,2023-09,61,1,3,11,24,75.5,31.9,synthetic_ng_v1
NGA-022957,2023-10,46,1,3,11,28,36.1,29.8,synthetic_ng_v1
NGA-022957,2023-11,54,1,3,11,25,78.2,30.8,synthetic_ng_v1
NGA-022957,2023-12,57,1,3,11,17,64.2,31.6,synthetic_ng_v1
NGA-022957,2024-01,56,1,3,11,18,30.9,30.2,synthetic_ng_v1
NGA-022957,2024-02,71,1,3,11,22,26.2,30.2,synthetic_ng_v1
NGA-022957,2024-03,62,1,3,11,24,65.7,30.1,synthetic_ng_v1
NGA-022957,2024-04,69,1,3,11,22,52.6,29.3,synthetic_ng_v1
NGA-022957,2024-05,67,1,3,11,17,27.9,29.9,synthetic_ng_v1
NGA-022957,2024-06,60,1,3,11,29,130.2,31.4,synthetic_ng_v1
NGA-022957,2024-07,65,1,3,11,23,79.1,28.1,synthetic_ng_v1
NGA-022957,2024-08,50,1,3,11,18,75.1,27.2,synthetic_ng_v1
NGA-022957,2024-09,45,1,3,11,29,86.7,34.1,synthetic_ng_v1
NGA-022957,2024-10,49,1,3,11,17,57.3,31.9,synthetic_ng_v1
NGA-022957,2024-11,54,1,3,11,18,52.4,31.1,synthetic_ng_v1
NGA-022957,2024-12,50,1,3,11,28,3.9,29.6,synthetic_ng_v1
NGA-034986,2020-01,52,0,5,11,27,28.5,31.8,synthetic_ng_v1
NGA-034986,2020-02,54,0,5,11,26,49.1,32.2,synthetic_ng_v1
NGA-034986,2020-03,50,0,5,11,19,37.3,29.5,synthetic_ng_v1
NGA-034986,2020-04,55,0,5,11,29,31.8,30.5,synthetic_ng_v1
NGA-034986,2020-05,58,0,5,11,23,51.1,32.2,synthetic_ng_v1
NGA-034986,2020-06,50,0,5,11,26,64.7,32.6,synthetic_ng_v1
NGA-034986,2020-07,55,0,5,11,23,76.8,33.3,synthetic_ng_v1
NGA-034986,2020-08,42,0,5,11,26,88.4,27.9,synthetic_ng_v1
NGA-034986,2020-09,45,0,5,11,25,53.2,32.2,synthetic_ng_v1
NGA-034986,2020-10,47,0,5,11,24,42.7,29.9,synthetic_ng_v1
NGA-034986,2020-11,36,0,5,11,22,25.1,30.1,synthetic_ng_v1
NGA-034986,2020-12,37,0,5,11,25,22.2,33.1,synthetic_ng_v1
NGA-034986,2021-01,45,0,5,11,30,12.9,29.8,synthetic_ng_v1
NGA-034986,2021-02,46,0,5,11,25,55.6,30.7,synthetic_ng_v1
NGA-034986,2021-03,51,0,5,11,27,50.1,29.3,synthetic_ng_v1
NGA-034986,2021-04,57,0,5,11,23,38.7,30.7,synthetic_ng_v1
NGA-034986,2021-05,60,0,5,11,30,32.0,28.7,synthetic_ng_v1
NGA-034986,2021-06,50,0,5,11,21,49.2,31.1,synthetic_ng_v1
NGA-034986,2021-07,51,0,5,11,27,103.0,26.6,synthetic_ng_v1
NGA-034986,2021-08,45,0,5,11,26,65.7,30.8,synthetic_ng_v1
NGA-034986,2021-09,46,0,5,11,18,93.5,30.2,synthetic_ng_v1
NGA-034986,2021-10,37,0,5,11,26,56.7,33.4,synthetic_ng_v1
NGA-034986,2021-11,48,0,5,11,26,43.4,31.7,synthetic_ng_v1
NGA-034986,2021-12,34,0,5,11,21,41.4,29.9,synthetic_ng_v1
NGA-034986,2022-01,39,0,5,11,26,41.1,30.4,synthetic_ng_v1
NGA-034986,2022-02,52,0,5,11,24,45.7,34.1,synthetic_ng_v1
NGA-034986,2022-03,56,0,5,11,19,40.6,34.1,synthetic_ng_v1
NGA-034986,2022-04,62,0,5,11,23,24.0,28.9,synthetic_ng_v1
NGA-034986,2022-05,67,0,5,11,22,63.0,30.9,synthetic_ng_v1
NGA-034986,2022-06,63,0,5,11,16,59.2,28.9,synthetic_ng_v1
NGA-034986,2022-07,60,0,5,11,18,101.0,34.8,synthetic_ng_v1
NGA-034986,2022-08,57,0,5,11,17,74.1,31.6,synthetic_ng_v1
NGA-034986,2022-09,43,0,5,11,26,95.6,29.9,synthetic_ng_v1
NGA-034986,2022-10,48,0,5,11,16,27.3,29.1,synthetic_ng_v1
NGA-034986,2022-11,43,0,5,11,25,53.9,28.6,synthetic_ng_v1
NGA-034986,2022-12,48,0,5,11,20,40.9,28.7,synthetic_ng_v1
NGA-034986,2023-01,41,0,5,11,24,35.0,34.0,synthetic_ng_v1
NGA-034986,2023-02,58,0,5,11,26,54.4,31.3,synthetic_ng_v1
NGA-034986,2023-03,48,0,5,11,23,26.2,29.7,synthetic_ng_v1
NGA-034986,2023-04,49,0,5,11,24,32.0,32.7,synthetic_ng_v1
NGA-034986,2023-05,51,0,5,11,23,12.7,33.3,synthetic_ng_v1
NGA-034986,2023-06,54,0,5,11,29,63.8,27.0,synthetic_ng_v1
NGA-034986,2023-07,54,0,5,11,29,113.0,30.1,synthetic_ng_v1
NGA-034986,2023-08,51,0,5,11,26,97.6,31.4,synthetic_ng_v1
NGA-034986,2023-09,47,0,5,11,20,65.0,33.8,synthetic_ng_v1
NGA-034986,2023-10,45,0,5,11,22,36.2,30.8,synthetic_ng_v1
NGA-034986,2023-11,39,0,5,11,24,33.5,26.8,synthetic_ng_v1
NGA-034986,2023-12,46,0,5,11,25,10.0,30.3,synthetic_ng_v1
NGA-034986,2024-01,56,0,5,11,18,44.5,26.1,synthetic_ng_v1
NGA-034986,2024-02,53,0,5,11,21,20.3,31.2,synthetic_ng_v1
NGA-034986,2024-03,52,0,5,11,24,26.5,31.1,synthetic_ng_v1
NGA-034986,2024-04,58,0,5,11,19,20.2,30.5,synthetic_ng_v1
NGA-034986,2024-05,54,0,5,11,26,75.4,32.7,synthetic_ng_v1
NGA-034986,2024-06,52,0,5,11,29,13.8,27.4,synthetic_ng_v1
NGA-034986,2024-07,46,0,5,11,19,51.0,29.7,synthetic_ng_v1
NGA-034986,2024-08,45,0,5,11,21,70.5,28.2,synthetic_ng_v1
NGA-034986,2024-09,50,0,5,11,23,87.7,29.5,synthetic_ng_v1
NGA-034986,2024-10,47,0,5,11,25,33.9,29.4,synthetic_ng_v1
NGA-034986,2024-11,40,0,5,11,20,33.8,30.2,synthetic_ng_v1
NGA-034986,2024-12,45,0,5,11,25,47.5,30.9,synthetic_ng_v1
NGA-044395,2020-01,48,0,3,14,27,89.5,29.0,synthetic_ng_v1
NGA-044395,2020-02,52,0,3,14,24,84.8,30.1,synthetic_ng_v1
NGA-044395,2020-03,55,0,3,14,21,97.0,28.4,synthetic_ng_v1
NGA-044395,2020-04,50,0,3,14,24,179.0,27.4,synthetic_ng_v1
NGA-044395,2020-05,49,0,3,14,21,72.4,30.3,synthetic_ng_v1
NGA-044395,2020-06,55,0,3,14,17,55.8,26.9,synthetic_ng_v1
NGA-044395,2020-07,54,0,3,14,17,266.4,27.4,synthetic_ng_v1
NGA-044395,2020-08,43,0,3,14,22,97.1,29.9,synthetic_ng_v1
NGA-044395,2020-09,42,0,3,14,23,123.5,29.1,synthetic_ng_v1
NGA-044395,2020-10,32,0,3,14,25,81.6,26.1,synthetic_ng_v1
NGA-044395,2020-11,44,0,3,14,25,73.8,29.1,synthetic_ng_v1
NGA-044395,2020-12,43,0,3,14,27,85.9,29.8,synthetic_ng_v1
NGA-044395,2021-01,36,0,3,14,22,117.7,29.1,synthetic_ng_v1
NGA-044395,2021-02,45,0,3,14,28,101.5,28.8,synthetic_ng_v1
NGA-044395,2021-03,42,0,3,14,23,59.0,28.7,synthetic_ng_v1
NGA-044395,2021-04,59,0,3,14,20,100.0,25.2,synthetic_ng_v1
NGA-044395,2021-05,51,0,3,14,22,146.4,26.2,synthetic_ng_v1
NGA-044395,2021-06,60,0,3,14,22,217.5,27.3,synthetic_ng_v1
NGA-044395,2021-07,48,0,3,14,18,114.0,29.1,synthetic_ng_v1
NGA-044395,2021-08,46,0,3,14,27,52.3,26.4,synthetic_ng_v1
NGA-044395,2021-09,46,0,3,14,23,116.7,26.9,synthetic_ng_v1
NGA-044395,2021-10,42,0,3,14,20,119.5,24.1,synthetic_ng_v1
NGA-044395,2021-11,40,0,3,14,25,84.8,28.6,synthetic_ng_v1
NGA-044395,2021-12,37,0,3,14,28,71.1,27.6,synthetic_ng_v1
NGA-044395,2022-01,42,0,3,14,30,86.0,28.3,synthetic_ng_v1
NGA-044395,2022-02,48,0,3,14,23,118.7,29.8,synthetic_ng_v1
NGA-044395,2022-03,52,0,3,14,27,77.5,27.6,synthetic_ng_v1
NGA-044395,2022-04,63,0,3,14,20,95.5,26.3,synthetic_ng_v1
NGA-044395,2022-05,53,0,3,14,29,82.3,26.8,synthetic_ng_v1
NGA-044395,2022-06,51,0,3,14,22,159.8,27.8,synthetic_ng_v1
NGA-044395,2022-07,58,0,3,14,25,65.6,27.9,synthetic_ng_v1
NGA-044395,2022-08,60,0,3,14,23,136.1,24.5,synthetic_ng_v1
NGA-044395,2022-09,40,0,3,14,26,173.6,26.8,synthetic_ng_v1
NGA-044395,2022-10,31,0,3,14,24,44.7,27.5,synthetic_ng_v1
NGA-044395,2022-11,44,0,3,14,22,51.2,28.0,synthetic_ng_v1
NGA-044395,2022-12,49,0,3,14,19,49.1,29.1,synthetic_ng_v1
NGA-044395,2023-01,51,0,3,14,25,33.1,26.4,synthetic_ng_v1
NGA-044395,2023-02,44,0,3,14,24,98.1,28.8,synthetic_ng_v1
NGA-044395,2023-03,53,0,3,14,18,72.3,26.2,synthetic_ng_v1
NGA-044395,2023-04,54,0,3,14,18,52.1,28.5,synthetic_ng_v1
NGA-044395,2023-05,57,0,3,14,25,72.4,30.1,synthetic_ng_v1
NGA-044395,2023-06,50,0,3,14,20,95.7,28.1,synthetic_ng_v1
NGA-044395,2023-07,42,0,3,14,19,119.4,26.9,synthetic_ng_v1
NGA-044395,2023-08,38,0,3,14,26,19.7,26.4,synthetic_ng_v1
NGA-044395,2023-09,46,0,3,14,21,66.3,30.7,synthetic_ng_v1
NGA-044395,2023-10,40,0,3,14,17,108.6,29.0,synthetic_ng_v1
NGA-044395,2023-11,36,0,3,14,17,36.2,31.7,synthetic_ng_v1
NGA-044395,2023-12,53,0,3,14,29,54.7,25.8,synthetic_ng_v1
NGA-044395,2024-01,42,0,3,14,15,72.8,26.0,synthetic_ng_v1
NGA-044395,2024-02,51,0,3,14,24,77.9,27.0,synthetic_ng_v1
NGA-044395,2024-03,55,0,3,14,19,98.3,27.5,synthetic_ng_v1
NGA-044395,2024-04,45,0,3,14,27,88.4,29.3,synthetic_ng_v1
NGA-044395,2024-05,55,0,3,14,19,42.1,26.9,synthetic_ng_v1
NGA-044395,2024-06,53,0,3,14,25,148.9,29.6,synthetic_ng_v1
NGA-044395,2024-07,57,0,3,14,24,189.6,28.7,synthetic_ng_v1
NGA-044395,2024-08,50,0,3,14,20,137.5,27.5,synthetic_ng_v1
NGA-044395,2024-09,34,0,3,14,29,191.4,27.9,synthetic_ng_v1
NGA-044395,2024-10,53,0,3,14,21,86.2,27.9,synthetic_ng_v1
NGA-044395,2024-11,32,0,3,14,24,85.9,27.4,synthetic_ng_v1
NGA-044395,2024-12,36,0,3,14,21,63.7,29.5,synthetic_ng_v1
NGA-034464,2020-01,78,2,9,23,26,129.9,30.0,synthetic_ng_v1
NGA-034464,2020-02,85,2,9,23,20,80.3,26.8,synthetic_ng_v1
NGA-034464,2020-03,98,2,9,23,17,68.2,26.4,synthetic_ng_v1
NGA-034464,2020-04,100,2,9,23,21,95.5,30.6,synthetic_ng_v1
NGA-034464,2020-05,102,2,9,23,26,98.0,27.6,synthetic_ng_v1
NGA-034464,2020-06,87,2,9,23,22,147.7,27.6,synthetic_ng_v1
NGA-034464,2020-07,96,2,9,23,19,93.3,27.1,synthetic_ng_v1
NGA-034464,2020-08,80,2,9,23,25,189.4,26.6,synthetic_ng_v1
NGA-034464,2020-09,78,2,9,23,26,117.4,27.0,synthetic_ng_v1
NGA-034464,2020-10,69,2,9,23,21,120.4,27.6,synthetic_ng_v1
NGA-034464,2020-11,92,2,9,23,25,96.1,29.3,synthetic_ng_v1
NGA-034464,2020-12,79,2,9,23,22,133.8,27.5,synthetic_ng_v1
NGA-034464,2021-01,83,2,9,23,25,61.2,29.7,synthetic_ng_v1
NGA-034464,2021-02,92,2,9,23,24,110.0,30.6,synthetic_ng_v1
NGA-034464,2021-03,96,2,9,23,22,136.3,29.5,synthetic_ng_v1
NGA-034464,2021-04,86,2,9,23,18,94.3,28.5,synthetic_ng_v1
NGA-034464,2021-05,101,2,9,23,21,59.6,26.6,synthetic_ng_v1
NGA-034464,2021-06,94,2,9,23,19,123.9,28.3,synthetic_ng_v1
NGA-034464,2021-07,94,2,9,23,21,160.2,28.9,synthetic_ng_v1
NGA-034464,2021-08,86,2,9,23,21,237.5,28.0,synthetic_ng_v1
NGA-034464,2021-09,73,2,9,23,23,136.4,27.8,synthetic_ng_v1
NGA-034464,2021-10,73,2,9,23,23,57.2,27.8,synthetic_ng_v1
NGA-034464,2021-11,77,2,9,23,27,82.3,28.1,synthetic_ng_v1
NGA-034464,2021-12,78,2,9,23,26,100.8,27.2,synthetic_ng_v1
NGA-034464,2022-01,80,2,9,23,26,115.7,29.1,synthetic_ng_v1
NGA-034464,2022-02,88,2,9,23,21,95.8,29.6,synthetic_ng_v1
NGA-034464,2022-03,96,2,9,23,20,93.8,28.6,synthetic_ng_v1
NGA-034464,2022-04,96,2,9,23,23,85.0,24.7,synthetic_ng_v1
NGA-034464,2022-05,90,2,9,23,19,82.9,30.1,synthetic_ng_v1
NGA-034464,2022-06,94,2,9,23,22,6.6,27.3,synthetic_ng_v1
NGA-034464,2022-07,90,2,9,23,24,185.2,29.3,synthetic_ng_v1
NGA-034464,2022-08,75,2,9,23,20,181.3,28.0,synthetic_ng_v1
NGA-034464,2022-09,83,2,9,23,30,110.8,29.1,synthetic_ng_v1
NGA-034464,2022-10,66,2,9,23,26,63.5,26.2,synthetic_ng_v1
NGA-034464,2022-11,77,2,9,23,25,105.6,29.2,synthetic_ng_v1
NGA-034464,2022-12,87,2,9,23,20,106.1,28.3,synthetic_ng_v1
NGA-034464,2023-01,89,2,9,23,14,76.7,29.2,synthetic_ng_v1
NGA-034464,2023-02,97,2,9,23,26,135.0,28.0,synthetic_ng_v1
NGA-034464,2023-03,91,2,9,23,20,67.4,28.8,synthetic_ng_v1
NGA-034464,2023-04,92,2,9,23,21,124.1,29.5,synthetic_ng_v1
NGA-034464,2023-05,99,2,9,23,20,67.3,29.1,synthetic_ng_v1
NGA-034464,2023-06,96,2,9,23,28,167.8,27.9,synthetic_ng_v1
NGA-034464,2023-07,87,2,9,23,28,121.7,26.5,synthetic_ng_v1
NGA-034464,2023-08,83,2,9,23,19,148.8,27.9,synthetic_ng_v1
NGA-034464,2023-09,85,2,9,23,19,198.4,28.3,synthetic_ng_v1
NGA-034464,2023-10,74,2,9,23,25,83.3,33.2,synthetic_ng_v1
NGA-034464,2023-11,91,2,9,23,24,133.4,25.2,synthetic_ng_v1
NGA-034464,2023-12,85,2,9,23,22,84.3,25.4,synthetic_ng_v1
NGA-034464,2024-01,77,2,9,23,21,100.0,26.7,synthetic_ng_v1
NGA-034464,2024-02,96,2,9,23,28,99.6,30.0,synthetic_ng_v1
NGA-034464,2024-03,86,2,9,23,26,45.4,26.0,synthetic_ng_v1
NGA-034464,2024-04,90,2,9,23,19,80.8,28.5,synthetic_ng_v1
NGA-034464,2024-05,101,2,9,23,28,85.0,28.8,synthetic_ng_v1
NGA-034464,2024-06,94,2,9,23,19,135.5,26.9,synthetic_ng_v1
NGA-034464,2024-07,87,2,9,23,15,151.7,28.5,synthetic_ng_v1
NGA-034464,2024-08,103,2,9,23,18,189.8,28.1,synthetic_ng_v1
NGA-034464,2024-09,80,2,9,23,25,130.6,28.6,synthetic_ng_v1
NGA-034464,2024-10,82,2,9,23,28,64.7,31.2,synthetic_ng_v1
NGA-034464,2024-11,73,2,9,23,29,106.4,26.5,synthetic_ng_v1
NGA-034464,2024-12,78,2,9,23,15,97.1,25.5,synthetic_ng_v1
NGA-022526,2020-01,75,2,3,9,26,62.1,25.0,synthetic_ng_v1
NGA-022526,2020-02,78,2,3,9,24,132.5,27.6,synthetic_ng_v1
NGA-022526,2020-03,78,2,3,9,24,123.9,27.5,synthetic_ng_v1
NGA-022526,2020-04,86,2,3,9,23,105.7,27.8,synthetic_ng_v1
NGA-022526,2020-05,74,2,3,9,30,126.7,28.7,synthetic_ng_v1
NGA-022526,2020-06,70,2,3,9,30,209.9,28.8,synthetic_ng_v1
NGA-022526,2020-07,85,2,3,9,25,98.9,28.6,synthetic_ng_v1
NGA-022526,2020-08,73,2,3,9,28,99.9,29.4,synthetic_ng_v1
NGA-022526,2020-09,69,2,3,9,28,85.9,30.1,synthetic_ng_v1
NGA-022526,2020-10,64,2,3,9,23,94.5,28.3,synthetic_ng_v1
NGA-022526,2020-11,58,2,3,9,19,89.0,26.7,synthetic_ng_v1
NGA-022526,2020-12,63,2,3,9,24,95.1,28.0,synthetic_ng_v1
NGA-022526,2021-01,62,2,3,9,22,67.9,30.2,synthetic_ng_v1
NGA-022526,2021-02,79,2,3,9,20,103.4,25.2,synthetic_ng_v1
NGA-022526,2021-03,74,2,3,9,30,32.4,29.7,synthetic_ng_v1
NGA-022526,2021-04,83,2,3,9,22,97.3,29.7,synthetic_ng_v1
NGA-022526,2021-05,78,2,3,9,20,66.5,27.3,synthetic_ng_v1
NGA-022526,2021-06,71,2,3,9,18,187.6,27.7,synthetic_ng_v1
NGA-022526,2021-07,71,2,3,9,25,150.9,30.8,synthetic_ng_v1
NGA-022526,2021-08,63,2,3,9,22,168.8,27.6,synthetic_ng_v1
NGA-022526,2021-09,63,2,3,9,27,199.6,24.2,synthetic_ng_v1
NGA-022526,2021-10,57,2,3,9,21,74.9,30.5,synthetic_ng_v1
NGA-022526,2021-11,54,2,3,9,22,83.8,28.6,synthetic_ng_v1
NGA-022526,2021-12,62,2,3,9,24,60.3,29.9,synthetic_ng_v1
NGA-022526,2022-01,63,2,3,9,30,79.6,27.0,synthetic_ng_v1
NGA-022526,2022-02,70,2,3,9,21,73.8,29.6,synthetic_ng_v1
NGA-022526,2022-03,89,2,3,9,25,88.3,28.0,synthetic_ng_v1
NGA-022526,2022-04,77,2,3,9,25,98.8,24.4,synthetic_ng_v1
NGA-022526,2022-05,76,2,3,9,23,89.4,28.4,synthetic_ng_v1
NGA-022526,2022-06,96,2,3,9,20,161.4,27.2,synthetic_ng_v1
NGA-022526,2022-07,74,2,3,9,18,97.6,28.2,synthetic_ng_v1
NGA-022526,2022-08,71,2,3,9,28,87.2,27.3,synthetic_ng_v1
NGA-022526,2022-09,59,2,3,9,30,159.3,25.3,synthetic_ng_v1
NGA-022526,2022-10,56,2,3,9,26,136.9,29.5,synthetic_ng_v1
NGA-022526,2022-11,60,2,3,9,24,92.9,27.3,synthetic_ng_v1
NGA-022526,2022-12,58,2,3,9,23,22.8,29.7,synthetic_ng_v1
NGA-022526,2023-01,52,2,3,9,20,70.1,28.5,synthetic_ng_v1
NGA-022526,2023-02,66,2,3,9,23,101.0,28.8,synthetic_ng_v1
NGA-022526,2023-03,72,2,3,9,19,90.8,25.8,synthetic_ng_v1
NGA-022526,2023-04,89,2,3,9,22,115.0,27.5,synthetic_ng_v1
NGA-022526,2023-05,72,2,3,9,22,99.3,28.5,synthetic_ng_v1
NGA-022526,2023-06,76,2,3,9,25,27.1,29.5,synthetic_ng_v1
NGA-022526,2023-07,70,2,3,9,17,125.4,29.1,synthetic_ng_v1
NGA-022526,2023-08,56,2,3,9,27,77.5,30.7,synthetic_ng_v1
NGA-022526,2023-09,58,2,3,9,22,59.3,27.8,synthetic_ng_v1
NGA-022526,2023-10,57,2,3,9,25,150.2,28.5,synthetic_ng_v1
NGA-022526,2023-11,65,2,3,9,22,111.1,27.4,synthetic_ng_v1
NGA-022526,2023-12,67,2,3,9,24,35.9,30.4,synthetic_ng_v1
NGA-022526,2024-01,65,2,3,9,19,53.6,26.6,synthetic_ng_v1
NGA-022526,2024-02,66,2,3,9,19,90.1,27.3,synthetic_ng_v1
NGA-022526,2024-03,86,2,3,9,21,86.4,27.3,synthetic_ng_v1
NGA-022526,2024-04,79,2,3,9,21,85.4,29.9,synthetic_ng_v1
NGA-022526,2024-05,75,2,3,9,29,86.2,25.5,synthetic_ng_v1
NGA-022526,2024-06,72,2,3,9,23,167.8,26.9,synthetic_ng_v1
NGA-022526,2024-07,81,2,3,9,25,191.3,28.5,synthetic_ng_v1
NGA-022526,2024-08,65,2,3,9,18,187.5,29.1,synthetic_ng_v1
NGA-022526,2024-09,58,2,3,9,24,83.8,29.1,synthetic_ng_v1
NGA-022526,2024-10,52,2,3,9,23,82.0,25.8,synthetic_ng_v1
NGA-022526,2024-11,66,2,3,9,30,104.9,28.6,synthetic_ng_v1
NGA-022526,2024-12,55,2,3,9,18,74.5,29.2,synthetic_ng_v1
NGA-027588,2020-01,41,0,4,17,23,180.0,23.8,synthetic_ng_v1
NGA-027588,2020-02,53,0,4,17,25,167.5,25.4,synthetic_ng_v1
NGA-027588,2020-03,54,0,4,17,20,237.6,27.0,synthetic_ng_v1
NGA-027588,2020-04,68,0,4,17,26,89.4,27.6,synthetic_ng_v1
NGA-027588,2020-05,56,0,4,17,21,128.4,26.6,synthetic_ng_v1
NGA-027588,2020-06,53,0,4,17,28,263.8,26.9,synthetic_ng_v1
NGA-027588,2020-07,51,0,4,17,23,310.9,27.8,synthetic_ng_v1
NGA-027588,2020-08,46,0,4,17,25,423.3,25.8,synthetic_ng_v1
NGA-027588,2020-09,50,0,4,17,21,373.3,28.3,synthetic_ng_v1
NGA-027588,2020-10,46,0,4,17,27,175.9,26.2,synthetic_ng_v1
NGA-027588,2020-11,46,0,4,17,25,173.6,26.9,synthetic_ng_v1
NGA-027588,2020-12,38,0,4,17,30,165.2,26.0,synthetic_ng_v1
NGA-027588,2021-01,42,0,4,17,30,185.1,26.5,synthetic_ng_v1
NGA-027588,2021-02,46,0,4,17,25,122.3,25.5,synthetic_ng_v1
NGA-027588,2021-03,52,0,4,17,24,136.2,23.8,synthetic_ng_v1
NGA-027588,2021-04,60,0,4,17,18,81.6,28.6,synthetic_ng_v1
NGA-027588,2021-05,50,0,4,17,26,124.1,29.4,synthetic_ng_v1
NGA-027588,2021-06,55,0,4,17,22,162.5,27.9,synthetic_ng_v1
